survey_year,zip_code,has_internet_access,reliability_score,usage_locations,num_usage_locations_not_home,income_group,income_continuous,ethnicity_group,gender_group,societal_impact_score,zip_respondent_count
2018,98118,1,5.0,,0,Below $25k,12500.0,Asian,Male,3.0,274
2018,98117,1,3.0,,0,$50k-$75k,62500.0,White,Male,2.0,241
2018,98107,1,4.0,,0,$200k+,250000.0,White,Female,3.0,159
2018,98121,1,4.0,,0,$100k-$150k,125000.0,White,Male,3.0,64
2018,98103,1,3.0,,0,$25k-$50k,37500.0,Refused,Female,2.0,355
2018,98105,1,5.0,,0,Below $25k,12500.0,White,Female,3.0,218
2018,98199,0,,,0,,,White,Female,0.0,115
2018,98117,1,5.0,,0,$150k-$200k,175000.0,White,Female,3.0,241
2018,98144,1,4.0,,0,$25k-$50k,37500.0,White,Male,2.0,162
2018,98115,1,4.0,,0,$75k-$100k,87500.0,White,Male,3.0,380
2018,98199,1,4.0,,0,,,White,Male,3.0,115
2018,98104,1,4.0,,0,,,Refused,Male,3.0,118
2018,98103,1,3.0,,0,$75k-$100k,87500.0,White,Male,3.0,355
2018,98136,1,4.0,,0,,,Refused,Female,3.0,127
2018,98119,1,5.0,,0,$50k-$75k,62500.0,White,Female,2.0,128
2018,98108,1,4.0,,0,$50k-$75k,62500.0,Asian,Female,3.0,155
2018,98133,1,3.0,,0,Below $25k,12500.0,White,Female,3.0,226
2018,98116,1,5.0,,0,$50k-$75k,62500.0,White,Female,2.0,183
2018,98108,1,4.0,,0,$150k-$200k,175000.0,White,Male,1.0,155
2018,98199,1,,,0,Below $25k,12500.0,Refused,Female,1.0,115
2018,98122,1,1.0,,0,,,White,Male,2.0,183
2018,00000,1,4.0,,0,Below $25k,12500.0,African American,Male,1.0,64
2018,98105,1,5.0,,0,$100k-$150k,125000.0,White,Female,3.0,218
2018,98106,1,,,0,Below $25k,12500.0,Mixed,Female,3.0,122
2018,98118,1,5.0,,0,$150k-$200k,175000.0,White,Male,2.0,274
2018,98177,1,5.0,,0,$150k-$200k,175000.0,White,Female,2.0,65
2018,98136,1,4.0,,0,$150k-$200k,175000.0,White,Female,3.0,127
2018,98104,1,4.0,,0,$100k-$150k,125000.0,White,Female,2.0,118
2018,98103,1,4.0,,0,$75k-$100k,87500.0,Asian,Female,2.0,355
2018,98116,1,2.0,,0,$25k-$50k,37500.0,White,Female,5.0,183
2018,98133,1,,,0,Below $25k,12500.0,Asian,Male,3.0,226
2018,98116,1,4.0,,0,$25k-$50k,37500.0,White,Male,3.0,183
2018,00000,1,3.0,,0,Below $25k,12500.0,African American,Female,3.0,64
2018,98126,1,5.0,,0,$150k-$200k,175000.0,White,Female,2.0,143
2018,98119,1,5.0,,0,$200k+,250000.0,White,Male,2.0,128
2018,98108,0,,,0,Below $25k,12500.0,Refused,Male,0.0,155
2018,98101,1,4.0,,0,$50k-$75k,62500.0,White,Male,3.0,58
2018,98136,1,5.0,,0,,,White,Female,3.0,127
2018,98109,1,4.0,,0,$25k-$50k,37500.0,White,Female,3.0,115
2018,98104,1,5.0,,0,Below $25k,12500.0,White,Male,2.0,118
2018,98144,1,4.0,,0,$75k-$100k,87500.0,Asian,Male,2.0,162
2018,98103,1,4.0,,0,$50k-$75k,62500.0,White,Female,3.0,355
2018,98199,1,,,0,,,Hispanic,No Response,0.0,115
2018,98115,1,3.0,,0,$50k-$75k,62500.0,Hispanic,Male,2.0,380
2018,98133,1,4.0,,0,$50k-$75k,62500.0,White,Male,3.0,226
2018,98117,1,4.0,,0,$100k-$150k,125000.0,Asian,Female,1.0,241
2018,98122,1,5.0,,0,$50k-$75k,62500.0,White,Female,3.0,183
2018,98178,1,4.0,,0,$25k-$50k,37500.0,Asian,Male,3.0,31
2018,98115,1,5.0,,0,$50k-$75k,62500.0,White,Female,2.0,380
2018,00000,0,,,0,Below $25k,12500.0,White,Male,1.0,64
2018,98118,1,3.0,,0,Below $25k,12500.0,White,Male,2.0,274
2018,98107,1,5.0,,0,$200k+,250000.0,White,Female,3.0,159
2018,98122,1,5.0,,0,$150k-$200k,175000.0,Hispanic,Male,2.0,183
2018,00000,0,,,0,Below $25k,12500.0,Hispanic,Female,0.0,64
2018,98102,1,4.0,,0,$25k-$50k,37500.0,White,Male,3.0,136
2018,98117,1,5.0,,0,$75k-$100k,87500.0,White,Female,3.0,241
2018,98144,1,4.0,,0,$100k-$150k,125000.0,White,Male,3.0,162
2018,98144,0,,,0,Below $25k,12500.0,Asian,Male,0.0,162
2018,98112,1,4.0,,0,$100k-$150k,125000.0,Mixed,Female,3.0,132
2018,98104,1,,,0,$25k-$50k,37500.0,White,Female,2.0,118
2018,98117,1,5.0,,0,$25k-$50k,37500.0,White,Female,3.0,241
2018,98125,1,3.0,,0,$25k-$50k,37500.0,White,Male,2.0,329
2018,98122,1,4.0,,0,,,White,Male,3.0,183
2018,98126,1,4.0,,0,$25k-$50k,37500.0,White,Female,1.0,143
2018,98102,1,5.0,,0,$25k-$50k,37500.0,White,Female,2.0,136
2018,98126,1,3.0,,0,$75k-$100k,87500.0,White,Female,3.0,143
2018,98108,1,3.0,,0,,,White,Female,4.0,155
2018,98115,1,5.0,,0,$100k-$150k,125000.0,White,Female,2.0,380
2018,98125,1,4.0,,0,$25k-$50k,37500.0,White,Female,3.0,329
2018,98118,1,,,0,,,Refused,Male,3.0,274
2018,98125,1,4.0,,0,$200k+,250000.0,White,Female,3.0,329
2018,98103,1,4.0,,0,$50k-$75k,62500.0,White,Female,3.0,355
2018,98105,1,3.0,,0,$200k+,250000.0,White,Male,3.0,218
2018,98119,1,4.0,,0,,,White,No Response,2.0,128
2018,98126,1,3.0,,0,$150k-$200k,175000.0,White,Male,3.0,143
2018,98116,1,3.0,,0,,,Refused,Non-binary,3.0,183
2018,98133,1,4.0,,0,$25k-$50k,37500.0,Asian,Male,3.0,226
2018,98109,1,4.0,,0,$150k-$200k,175000.0,White,Male,1.0,115
2018,98125,1,4.0,,0,Below $25k,12500.0,Asian,Male,2.0,329
2018,98125,1,1.0,,0,Below $25k,12500.0,White,Female,2.0,329
2018,98108,1,4.0,,0,$100k-$150k,125000.0,White,Female,2.0,155
2018,98112,1,4.0,,0,,,White,Female,3.0,132
2018,98119,1,3.0,,0,$150k-$200k,175000.0,White,No Response,3.0,128
2018,98199,1,4.0,,0,$75k-$100k,87500.0,White,Female,3.0,115
2018,98199,1,,,0,Below $25k,12500.0,White,Female,3.0,115
2018,98136,1,5.0,,0,$75k-$100k,87500.0,White,Male,3.0,127
2018,98115,1,5.0,,0,$100k-$150k,125000.0,White,Female,3.0,380
2018,98116,1,2.0,,0,$25k-$50k,37500.0,White,Female,3.0,183
2018,98103,1,4.0,,0,$50k-$75k,62500.0,White,Female,3.0,355
2018,98105,1,3.0,,0,,,Refused,No Response,4.0,218
2018,98115,1,4.0,,0,$25k-$50k,37500.0,White,Female,3.0,380
2018,98117,1,5.0,,0,,,White,Female,3.0,241
2018,98105,1,4.0,,0,,,White,Male,3.0,218
2018,98107,1,4.0,,0,$50k-$75k,62500.0,Hispanic,Male,2.0,159
2018,98112,1,3.0,,0,$50k-$75k,62500.0,White,Non-binary,3.0,132
2018,98125,1,3.0,,0,$25k-$50k,37500.0,White,Female,3.0,329
2018,98105,1,3.0,,0,Below $25k,12500.0,Asian,Female,2.0,218
2018,98125,1,5.0,,0,$200k+,250000.0,Asian,Female,3.0,329
2018,98103,1,4.0,,0,$75k-$100k,87500.0,White,Female,2.0,355
2018,98126,1,5.0,,0,$100k-$150k,125000.0,White,Male,2.0,143
2018,98133,1,4.0,,0,$100k-$150k,125000.0,White,Female,3.0,226
2018,98108,1,4.0,,0,,,White,Male,3.0,155
2018,98116,1,4.0,,0,$75k-$100k,87500.0,White,Male,2.0,183
2018,98126,1,3.0,,0,,,Refused,No Response,0.0,143
2018,98199,1,5.0,,0,$150k-$200k,175000.0,White,Female,3.0,115
2018,98125,1,3.0,,0,$25k-$50k,37500.0,White,Female,3.0,329
2018,98126,1,4.0,,0,$75k-$100k,87500.0,White,Male,2.0,143
2018,98115,1,4.0,,0,,,White,Male,3.0,380
2018,98133,1,5.0,,0,$75k-$100k,87500.0,White,Male,1.0,226
2018,98107,1,4.0,,0,$150k-$200k,175000.0,White,Female,4.0,159
2018,98112,1,4.0,,0,$200k+,250000.0,White,Male,3.0,132
2018,98121,1,5.0,,0,$25k-$50k,37500.0,White,Female,2.0,64
2018,98125,1,4.0,,0,Below $25k,12500.0,Asian,Male,1.0,329
2018,98117,1,4.0,,0,,,White,Male,3.0,241
2018,98115,1,4.0,,0,$200k+,250000.0,White,Female,2.0,380
2018,98133,1,4.0,,0,$25k-$50k,37500.0,African American,Male,3.0,226
2018,98109,1,4.0,,0,$150k-$200k,175000.0,Refused,Male,2.0,115
2018,98199,1,5.0,,0,,,White,Male,3.0,115
2018,98104,1,5.0,,0,$200k+,250000.0,White,Male,3.0,118
2018,98125,1,5.0,,0,$25k-$50k,37500.0,White,Male,3.0,329
2018,98108,1,4.0,,0,$25k-$50k,37500.0,White,Male,2.0,155
2018,98118,1,3.0,,0,$100k-$150k,125000.0,White,Female,3.0,274
2018,98122,1,1.0,,0,Below $25k,12500.0,White,Female,3.0,183
2018,98125,1,5.0,,0,$150k-$200k,175000.0,White,Male,2.0,329
2018,98177,1,4.0,,0,$100k-$150k,125000.0,White,Male,2.0,65
2018,98125,0,,,0,Below $25k,12500.0,African American,Female,3.0,329
2018,98106,1,4.0,,0,$50k-$75k,62500.0,White,Female,3.0,122
2018,98119,1,4.0,,0,$100k-$150k,125000.0,White,Male,3.0,128
2018,98133,1,4.0,,0,$25k-$50k,37500.0,Asian,Male,3.0,226
2018,98103,1,4.0,,0,$25k-$50k,37500.0,White,Male,3.0,355
2018,98115,1,4.0,,0,,,White,Male,4.0,380
2018,98109,1,4.0,,0,$200k+,250000.0,White,Male,2.0,115
2018,98104,1,4.0,,0,$50k-$75k,62500.0,Asian,Female,3.0,118
2018,98109,1,2.0,,0,$200k+,250000.0,White,Female,2.0,115
2018,98122,1,1.0,,0,Below $25k,12500.0,White,Female,3.0,183
2018,98105,1,4.0,,0,$100k-$150k,125000.0,Asian,Female,2.0,218
2018,98116,1,5.0,,0,$50k-$75k,62500.0,Asian,Female,3.0,183
2018,98108,1,5.0,,0,$75k-$100k,87500.0,African American,Female,3.0,155
2018,98144,1,4.0,,0,Below $25k,12500.0,African American,Male,1.0,162
2018,98136,1,4.0,,0,$100k-$150k,125000.0,Asian,Female,3.0,127
2018,98112,1,4.0,,0,$150k-$200k,175000.0,White,Male,2.0,132
2018,98136,1,4.0,,0,$100k-$150k,125000.0,White,Female,3.0,127
2018,98102,1,4.0,,0,Below $25k,12500.0,White,Male,3.0,136
2018,98115,1,4.0,,0,$150k-$200k,175000.0,White,Male,3.0,380
2018,98126,1,5.0,,0,$25k-$50k,37500.0,Other,Female,2.0,143
2018,98178,1,3.0,,0,$25k-$50k,37500.0,Refused,Female,3.0,31
2018,98103,1,4.0,,0,$50k-$75k,62500.0,White,Female,4.0,355
2018,98115,1,4.0,,0,,,White,Female,3.0,380
2018,98119,1,3.0,,0,Below $25k,12500.0,White,Male,0.0,128
2018,98104,1,4.0,,0,$25k-$50k,37500.0,Refused,Male,5.0,118
2018,98112,1,4.0,,0,$75k-$100k,87500.0,White,Male,3.0,132
2018,98118,1,5.0,,0,$200k+,250000.0,Hispanic,Male,2.0,274
2018,98115,1,4.0,,0,$25k-$50k,37500.0,Refused,Female,3.0,380
2018,98103,1,2.0,,0,$100k-$150k,125000.0,White,Male,3.0,355
2018,98109,1,5.0,,0,$100k-$150k,125000.0,White,Male,2.0,115
2018,98108,1,4.0,,0,Below $25k,12500.0,White,Female,3.0,155
2018,98136,1,5.0,,0,$200k+,250000.0,White,Male,2.0,127
2018,98108,1,3.0,,0,$25k-$50k,37500.0,Asian,Male,1.0,155
2018,98199,1,5.0,,0,$25k-$50k,37500.0,White,Male,2.0,115
2018,98118,1,4.0,,0,$50k-$75k,62500.0,Asian,Male,3.0,274
2018,98115,1,4.0,,0,$150k-$200k,175000.0,Hispanic,Female,3.0,380
2018,00000,0,,,0,Below $25k,12500.0,Hispanic,No Response,3.0,64
2018,98106,1,5.0,,0,Below $25k,12500.0,White,Male,2.0,122
2018,98115,1,5.0,,0,$50k-$75k,62500.0,Refused,Male,3.0,380
2018,98119,1,1.0,,0,$200k+,250000.0,Asian,Male,1.0,128
2018,98118,1,,,0,$25k-$50k,37500.0,Asian,Male,0.0,274
2018,98122,1,4.0,,0,$200k+,250000.0,White,Male,3.0,183
2018,98105,1,5.0,,0,$200k+,250000.0,White,Female,2.0,218
2018,98108,1,5.0,,0,Below $25k,12500.0,Hispanic,Female,1.0,155
2018,98116,1,4.0,,0,$200k+,250000.0,White,Female,3.0,183
2018,98144,1,4.0,,0,Below $25k,12500.0,White,Non-binary,3.0,162
2018,98115,1,4.0,,0,,,Refused,No Response,3.0,380
2018,98115,1,4.0,,0,$75k-$100k,87500.0,White,Female,3.0,380
2018,98136,1,5.0,,0,,,White,Female,2.0,127
2018,98199,1,4.0,,0,$75k-$100k,87500.0,White,Female,3.0,115
2018,98122,1,1.0,,0,Below $25k,12500.0,African American,Female,2.0,183
2018,98115,1,4.0,,0,,,White,Female,1.0,380
2018,98144,0,,,0,,,Refused,No Response,0.0,162
2018,98102,1,4.0,,0,$200k+,250000.0,Asian,Female,1.0,136
2018,98116,1,4.0,,0,$100k-$150k,125000.0,White,Female,3.0,183
2018,98105,1,3.0,,0,$150k-$200k,175000.0,Other,Male,2.0,218
2018,98108,1,4.0,,0,$100k-$150k,125000.0,White,Male,3.0,155
2018,98106,1,2.0,,0,$25k-$50k,37500.0,White,Female,3.0,122
2018,98108,1,5.0,,0,$50k-$75k,62500.0,Asian,Female,3.0,155
2018,98105,1,4.0,,0,,,White,Female,2.0,218
2018,98118,1,3.0,,0,,,White,Female,0.0,274
2018,98104,1,4.0,,0,$75k-$100k,87500.0,White,Female,3.0,118
2018,98105,1,4.0,,0,$200k+,250000.0,Refused,Female,3.0,218
2018,98103,1,4.0,,0,$50k-$75k,62500.0,White,Male,2.0,355
2018,98112,1,4.0,,0,$200k+,250000.0,White,Non-binary,1.0,132
2018,98117,1,4.0,,0,,,White,Female,3.0,241
2018,98144,1,5.0,,0,Below $25k,12500.0,Asian,Female,1.0,162
2018,98117,1,5.0,,0,$200k+,250000.0,White,Male,2.0,241
2018,98136,1,4.0,,0,,,White,Female,3.0,127
2018,98125,1,4.0,,0,$25k-$50k,37500.0,White,Male,3.0,329
2018,98115,1,4.0,,0,Below $25k,12500.0,Mixed,Female,3.0,380
2018,98118,1,4.0,,0,$200k+,250000.0,Asian,Male,3.0,274
2018,98126,0,,,0,,,Refused,No Response,3.0,143
2018,98108,1,4.0,,0,$150k-$200k,175000.0,White,Female,3.0,155
2018,98107,1,5.0,,0,Below $25k,12500.0,White,Female,1.0,159
2018,98118,1,5.0,,0,$100k-$150k,125000.0,White,Male,1.0,274
2018,98107,1,1.0,,0,$100k-$150k,125000.0,White,Male,2.0,159
2018,98125,1,4.0,,0,,,White,Female,3.0,329
2018,98119,1,4.0,,0,Below $25k,12500.0,White,Male,2.0,128
2018,98126,1,5.0,,0,$100k-$150k,125000.0,White,Male,3.0,143
2018,98102,1,3.0,,0,$100k-$150k,125000.0,White,Male,2.0,136
2018,98116,1,5.0,,0,$100k-$150k,125000.0,Asian,Male,2.0,183
2018,98107,1,5.0,,0,$75k-$100k,87500.0,White,Male,3.0,159
2018,98103,1,4.0,,0,,,White,No Response,0.0,355
2018,98116,1,4.0,,0,$50k-$75k,62500.0,White,Female,2.0,183
2018,98116,1,4.0,,0,,,Asian,Male,1.0,183
2018,98103,1,4.0,,0,,,White,Female,2.0,355
2018,98125,1,5.0,,0,$100k-$150k,125000.0,White,Male,2.0,329
2018,98108,1,4.0,,0,$200k+,250000.0,White,Male,3.0,155
2018,98117,1,5.0,,0,$75k-$100k,87500.0,White,Female,3.0,241
2018,98199,1,5.0,,0,,,White,Female,3.0,115
2018,98122,1,4.0,,0,$50k-$75k,62500.0,African American,Female,3.0,183
2018,98144,1,4.0,,0,$50k-$75k,62500.0,White,Male,3.0,162
2018,98106,1,4.0,,0,$50k-$75k,62500.0,White,Male,3.0,122
2018,98109,1,,,0,,,Refused,No Response,0.0,115
2018,98122,1,4.0,,0,Below $25k,12500.0,White,Male,2.0,183
2018,98101,0,,,0,Below $25k,12500.0,White,Male,3.0,58
2018,98103,1,4.0,,0,$100k-$150k,125000.0,White,Female,3.0,355
2018,98133,1,5.0,,0,$150k-$200k,175000.0,African American,Male,2.0,226
2018,98109,1,5.0,,0,$200k+,250000.0,White,Male,2.0,115
2018,98103,1,4.0,,0,$150k-$200k,175000.0,White,Male,3.0,355
2018,98105,1,5.0,,0,$25k-$50k,37500.0,Hispanic,Female,3.0,218
2018,00000,1,2.0,,0,Below $25k,12500.0,White,Male,1.0,64
2018,98116,1,5.0,,0,$200k+,250000.0,White,Male,2.0,183
2018,98125,1,,,0,Below $25k,12500.0,Refused,No Response,4.0,329
2018,98199,1,5.0,,0,$150k-$200k,175000.0,White,Female,3.0,115
2018,98117,1,5.0,,0,$100k-$150k,125000.0,White,Female,3.0,241
2018,98133,1,4.0,,0,$100k-$150k,125000.0,White,Female,4.0,226
2018,98116,1,5.0,,0,$200k+,250000.0,White,Female,3.0,183
2018,98125,1,4.0,,0,$25k-$50k,37500.0,White,Male,3.0,329
2018,98133,1,4.0,,0,Below $25k,12500.0,Hispanic,Female,3.0,226
2018,98105,1,4.0,,0,$100k-$150k,125000.0,Asian,Male,1.0,218
2018,98122,1,5.0,,0,$50k-$75k,62500.0,Refused,Male,2.0,183
2018,98105,1,4.0,,0,$200k+,250000.0,White,Female,2.0,218
2018,98117,1,4.0,,0,$150k-$200k,175000.0,White,Female,2.0,241
2018,98122,1,5.0,,0,$25k-$50k,37500.0,White,Male,3.0,183
2018,98115,1,3.0,,0,$150k-$200k,175000.0,White,Female,3.0,380
2018,98121,1,4.0,,0,$150k-$200k,175000.0,White,Female,3.0,64
2018,98104,1,4.0,,0,Below $25k,12500.0,Asian,Female,0.0,118
2018,98125,1,4.0,,0,Below $25k,12500.0,White,Female,2.0,329
2018,98104,1,4.0,,0,,,African American,Female,1.0,118
2018,98103,1,5.0,,0,$100k-$150k,125000.0,White,Female,2.0,355
2018,98118,1,4.0,,0,$50k-$75k,62500.0,White,Female,3.0,274
2018,98112,1,5.0,,0,,,Refused,Female,3.0,132
2018,98133,1,4.0,,0,$50k-$75k,62500.0,White,Male,2.0,226
2018,98122,1,4.0,,0,$200k+,250000.0,Asian,Female,3.0,183
2018,98104,1,5.0,,0,$50k-$75k,62500.0,White,Male,2.0,118
2018,98178,1,4.0,,0,$100k-$150k,125000.0,Asian,Male,2.0,31
2018,98107,1,5.0,,0,$100k-$150k,125000.0,White,Male,2.0,159
2018,98199,1,3.0,,0,,,White,Male,3.0,115
2018,98116,0,,,0,,,Refused,Male,4.0,183
2018,98119,1,4.0,,0,,,Asian,Male,2.0,128
2018,98116,1,4.0,,0,,,White,Female,1.0,183
2018,98104,0,,,0,Below $25k,12500.0,Asian,Female,0.0,118
2018,98109,1,5.0,,0,$100k-$150k,125000.0,Asian,Male,2.0,115
2018,98118,1,4.0,,0,$25k-$50k,37500.0,White,Female,3.0,274
2018,98117,1,4.0,,0,$75k-$100k,87500.0,White,Male,3.0,241
2018,98126,1,5.0,,0,,,White,Female,2.0,143
2018,98115,1,4.0,,0,$100k-$150k,125000.0,White,Male,3.0,380
2018,98104,0,,,0,Below $25k,12500.0,White,Female,1.0,118
2018,98116,1,3.0,,0,$100k-$150k,125000.0,White,Male,2.0,183
2018,98117,1,4.0,,0,,,Refused,Non-binary,3.0,241
2018,98101,1,5.0,,0,$75k-$100k,87500.0,White,Male,3.0,58
2018,98121,1,3.0,,0,$150k-$200k,175000.0,Refused,Female,2.0,64
2018,98116,1,4.0,,0,$200k+,250000.0,White,Female,3.0,183
2018,98112,1,5.0,,0,$75k-$100k,87500.0,White,Male,3.0,132
2018,98118,1,4.0,,0,$75k-$100k,87500.0,Mixed,Female,2.0,274
2018,98115,1,5.0,,0,Below $25k,12500.0,White,Female,2.0,380
2018,00000,1,5.0,,0,,,White,Male,2.0,64
2018,98133,1,4.0,,0,$25k-$50k,37500.0,White,Male,3.0,226
2018,98122,1,5.0,,0,Below $25k,12500.0,White,Non-binary,3.0,183
2018,98104,0,,,0,,,Asian,Female,5.0,118
2018,98107,1,5.0,,0,$75k-$100k,87500.0,Asian,Male,2.0,159
2018,98105,1,3.0,,0,Below $25k,12500.0,Hispanic,Male,2.0,218
2018,98117,1,4.0,,0,$100k-$150k,125000.0,White,Female,2.0,241
2018,98115,1,4.0,,0,,,Refused,Male,2.0,380
2018,98199,1,4.0,,0,$200k+,250000.0,White,Female,3.0,115
2018,98118,1,4.0,,0,$100k-$150k,125000.0,White,Male,1.0,274
2018,98116,1,4.0,,0,$75k-$100k,87500.0,White,Male,3.0,183
2018,98108,1,4.0,,0,$100k-$150k,125000.0,White,Male,2.0,155
2018,98178,1,5.0,,0,$50k-$75k,62500.0,African American,Male,0.0,31
2018,98115,1,,,0,,,Refused,No Response,3.0,380
2018,98125,1,4.0,,0,$100k-$150k,125000.0,White,Female,2.0,329
2018,98136,1,5.0,,0,$150k-$200k,175000.0,White,Female,3.0,127
2018,98108,1,2.0,,0,Below $25k,12500.0,White,Female,3.0,155
2018,98112,1,4.0,,0,$150k-$200k,175000.0,Asian,Female,3.0,132
2018,98133,0,,,0,Below $25k,12500.0,African American,Female,0.0,226
2018,98112,1,4.0,,0,$200k+,250000.0,White,Female,3.0,132
2018,98177,1,4.0,,0,,,White,Male,3.0,65
2018,98107,1,4.0,,0,Below $25k,12500.0,White,Female,1.0,159
2018,98116,1,5.0,,0,$100k-$150k,125000.0,White,Female,2.0,183
2018,98116,1,3.0,,0,$100k-$150k,125000.0,White,Female,2.0,183
2018,98122,1,4.0,,0,$50k-$75k,62500.0,White,Male,3.0,183
2018,98133,0,,,0,Below $25k,12500.0,White,No Response,3.0,226
2018,98144,1,4.0,,0,$75k-$100k,87500.0,Asian,Female,3.0,162
2018,98115,1,5.0,,0,,,Asian,Male,2.0,380
2018,98102,1,4.0,,0,$100k-$150k,125000.0,White,Male,3.0,136
2018,98118,1,5.0,,0,,,Refused,Male,2.0,274
2018,98133,1,5.0,,0,Below $25k,12500.0,White,Female,3.0,226
2018,98103,1,2.0,,0,$75k-$100k,87500.0,White,Female,1.0,355
2018,98133,1,5.0,,0,$75k-$100k,87500.0,White,Female,1.0,226
2018,98104,0,,,0,Below $25k,12500.0,White,Female,3.0,118
2018,98177,1,5.0,,0,$200k+,250000.0,White,Female,3.0,65
2018,98133,1,5.0,,0,Below $25k,12500.0,White,Male,3.0,226
2018,98133,1,4.0,,0,$100k-$150k,125000.0,White,Female,3.0,226
2018,98121,1,3.0,,0,,,White,Male,3.0,64
2018,98136,1,4.0,,0,$150k-$200k,175000.0,Mixed,Female,3.0,127
2018,98116,1,4.0,,0,$50k-$75k,62500.0,White,Female,3.0,183
2018,98136,1,5.0,,0,$150k-$200k,175000.0,Refused,Male,3.0,127
2018,98122,1,3.0,,0,$50k-$75k,62500.0,White,Male,2.0,183
2018,98105,1,5.0,,0,$200k+,250000.0,White,Male,2.0,218
2018,98116,1,5.0,,0,$150k-$200k,175000.0,Hispanic,Male,2.0,183
2018,98144,1,4.0,,0,$200k+,250000.0,White,Male,3.0,162
2018,98121,1,,,0,,,African American,Male,5.0,64
2018,98146,1,4.0,,0,$150k-$200k,175000.0,White,Female,3.0,27
2018,98122,1,4.0,,0,$75k-$100k,87500.0,White,Male,2.0,183
2018,98106,1,4.0,,0,$100k-$150k,125000.0,White,Male,2.0,122
2018,98122,1,5.0,,0,$100k-$150k,125000.0,White,Female,3.0,183
2018,98144,1,5.0,,0,$200k+,250000.0,White,Male,3.0,162
2018,98115,1,4.0,,0,$75k-$100k,87500.0,White,Male,3.0,380
2018,98103,1,4.0,,0,$200k+,250000.0,White,Male,4.0,355
2018,98112,1,5.0,,0,$100k-$150k,125000.0,White,Male,2.0,132
2018,98116,1,5.0,,0,$100k-$150k,125000.0,White,Female,3.0,183
2018,98102,1,5.0,,0,$100k-$150k,125000.0,White,Male,3.0,136
2018,98109,0,,,0,$50k-$75k,62500.0,White,Male,3.0,115
2018,98125,1,3.0,,0,$25k-$50k,37500.0,White,Female,2.0,329
2018,98109,1,4.0,,0,$50k-$75k,62500.0,White,Male,2.0,115
2018,98115,1,5.0,,0,$150k-$200k,175000.0,White,Female,3.0,380
2018,98109,1,4.0,,0,$200k+,250000.0,White,Male,1.0,115
2018,98199,1,4.0,,0,$150k-$200k,175000.0,White,Female,3.0,115
2018,98133,1,4.0,,0,$100k-$150k,125000.0,White,Male,3.0,226
2018,98107,1,4.0,,0,$75k-$100k,87500.0,Asian,Male,3.0,159
2018,98104,1,3.0,,0,$25k-$50k,37500.0,Asian,Female,3.0,118
2018,98103,1,4.0,,0,$50k-$75k,62500.0,White,Female,3.0,355
2018,98133,1,3.0,,0,Below $25k,12500.0,White,Male,3.0,226
2018,98116,1,3.0,,0,,,White,Female,2.0,183
2018,98133,0,,,0,,,White,No Response,0.0,226
2018,98103,1,5.0,,0,,,White,No Response,0.0,355
2018,98107,1,5.0,,0,$100k-$150k,125000.0,White,Male,3.0,159
2018,98118,1,5.0,,0,$75k-$100k,87500.0,White,Male,1.0,274
2018,98177,1,3.0,,0,,,Refused,Female,3.0,65
2018,98106,1,3.0,,0,Below $25k,12500.0,White,Male,2.0,122
2018,98116,1,5.0,,0,,,White,Male,3.0,183
2018,98133,1,4.0,,0,$50k-$75k,62500.0,White,Non-binary,3.0,226
2018,98101,1,4.0,,0,$150k-$200k,175000.0,White,Male,2.0,58
2018,98122,1,5.0,,0,$150k-$200k,175000.0,White,Male,3.0,183
2018,98118,1,3.0,,0,$75k-$100k,87500.0,White,Female,3.0,274
2018,98107,0,,,0,$100k-$150k,125000.0,White,Female,0.0,159
2018,00000,1,1.0,,0,Below $25k,12500.0,Asian,Male,2.0,64
2018,98126,1,4.0,,0,Below $25k,12500.0,Asian,Male,0.0,143
2018,98133,1,3.0,,0,Below $25k,12500.0,White,Female,3.0,226
2018,98108,1,4.0,,0,$25k-$50k,37500.0,White,Female,1.0,155
2018,98133,1,3.0,,0,,,Refused,Male,3.0,226
2018,98118,1,4.0,,0,$100k-$150k,125000.0,Asian,Female,3.0,274
2018,98105,1,5.0,,0,$25k-$50k,37500.0,White,Male,3.0,218
2018,98105,1,4.0,,0,$200k+,250000.0,White,Female,3.0,218
2018,98103,1,4.0,,0,$25k-$50k,37500.0,White,Female,3.0,355
2018,98136,1,5.0,,0,$150k-$200k,175000.0,White,Female,3.0,127
2018,98116,1,4.0,,0,$100k-$150k,125000.0,White,Female,2.0,183
2018,98199,1,4.0,,0,$150k-$200k,175000.0,White,Female,2.0,115
2018,98133,1,3.0,,0,$150k-$200k,175000.0,White,Male,2.0,226
2018,98102,1,3.0,,0,$150k-$200k,175000.0,White,Male,3.0,136
2018,98115,1,4.0,,0,Below $25k,12500.0,White,Male,3.0,380
2018,98101,1,4.0,,0,$200k+,250000.0,Refused,Male,2.0,58
2018,98199,1,5.0,,0,$100k-$150k,125000.0,White,Female,3.0,115
2018,98102,1,4.0,,0,$150k-$200k,175000.0,White,Male,3.0,136
2018,98199,1,3.0,,0,Below $25k,12500.0,White,Female,3.0,115
2018,98125,1,3.0,,0,Below $25k,12500.0,Mixed,Female,2.0,329
2018,98118,1,4.0,,0,,,African American,Female,2.0,274
2018,98112,1,3.0,,0,,,Asian,Male,3.0,132
2018,98107,1,2.0,,0,$200k+,250000.0,Asian,Female,3.0,159
